d_id,order_id,all_contents,dri_content,label,d_contents,d_seg_len,contents,seg_len,input,predict,prob
5000208818016,35280183105304,[喂啊，是您叫的车吗？给你打个电话打不是那个电话呀。从那杆哈哈。@2||诶，你好，师傅啊，到哪了？@1||对啊。@1||那你我也不那个那个小呃，那个打不通您的电话是那个师傅啊，您叫的车，我先下了单呀。@2||啊。@1||诶瞧见了个饭，上了个客人，他给我下一个单正好打电话给你，说谁让你重新叫一辆呢？嗯，麻烦您重新叫一辆可以吗？@2],"[[""喂啊，是您叫的车吗？给你打个电话打不是那个电话呀。从那杆哈哈。那你我也不那个那个小呃，那个打不通您的电话是那个师傅啊，您叫的车，我先下了单呀。诶瞧见了个饭，上了个客人，他给我下一个单正好打电话给你，说谁让你重新叫一辆呢？嗯，麻烦您重新叫一辆可以吗？""]]",__label__0,给你 打个 电话 打 不是 那个 电话 那杆 你 我 那个 那个 打不通 电话 那个 师傅 我 先下 单 瞧见 饭 客人 他 我 下 一个 单 正好 打电话 给你 说 谁 你 重新 一辆 麻烦 重新 一辆 可以吗,39,给你 打个 电话 打 不是 那个 电话 那杆 师傅 到 对 你 我 那个 那个 打不通 电话 那个 师傅 我 先下 单 瞧见 饭 客人 他 我 下 一个 单 正好 打电话 给你 说 谁 你 重新 一辆 麻烦 重新 一辆 可以吗,42,__label__0 给你 打个 电话 打 不是 那个 电话 那杆 你 我 那个 那个 打不通 电话 那个 师傅 我 先下 单 瞧见 饭 客人 他 我 下 一个 单 正好 打电话 给你 说 谁 你 重新 一辆 麻烦 重新 一辆 可以吗,__label__1,0.9974987506866455
5000210984487,17754044734356,[嗯。@2||诶师傅拐，那是在老浒山北门口农贸学院。@2||我我在十字路口。@1||可是啊，那个车回去停车的。@2||我调滴滴。@1||别有个啥啊等等我抢一下有个六。@1||啊。你你你去阿姨。@2||有个眉州小吃。@1||买点下车。@2||没肉。@1||诶，好。@1||我好想有个马屋人呢，哪地方。@1||您现在是怎么安排。@2||微安吉。@1||哦，我看看你在哪，北走我调头。过去就到了。在小米店了，我哥。@2||ｌ。@1||啊。@1||诶好难。@2_ 喂。@2||@1||诶。@2||诶。@2||喂。@1||诶，你还等着。@2||诶你你我双闪走的太口，我叫朋友过来接你。@2||ｌ。@1||啊。@1||在工院。@2||可以呢。@1||什么老妹在那车牌超市不好呀？我不好感觉自己抢了老灶。@2||啊。@1||诶好吗？没下单好不好？@2||啊。@1||啥？@2],"[[""喂。诶。诶。诶，你还等着。诶你你我双闪走的太口，我叫朋友过来接你。在工院。什么老妹在那车牌超市不好呀？我不好感觉自己抢了老灶。诶好吗？没下单好不好？啥？""]_ [""嗯。诶师傅拐，那是在老浒山北门口农贸学院。可是啊，那个车回去停车的。啊。你你你去阿姨。买点下车。您现在是怎么安排。哦，我看看你在哪，北走我调头。过去就到了。在小米店了，我哥。诶好难。""]]",__label__0,你 你 我 双闪 太口 我 亲属 过来 接你 工院 什么 亲属 车牌 超市 不好 我 不好 感觉 自己 抢 灶 好 没 下单 好不好 师傅 浒山 北 门口 农贸 学院 可是 那个 回去 停车 你 去 阿姨 买点 下车 现在 怎么 安排 我 你 哪北 我 调头 过去 到 小米 店 我 亲属 好 难,56,师傅 浒山 北 门口 农贸 学院 我 时间 字 路口 可是 那个 回去 停车 我 调滴别 有个 我 抢 一下 有个 你 去 阿姨 有个 眉州 小吃 买点 下车 没肉 好 我 好 有个 马屋 地方 现在 怎么 安排 微 安吉 我 你 哪北 我 调头 过去 到 小米 店 我 亲属 好 难 你 你 我 双闪 太口 我 亲属 过来 接你 工院 可以 什么 亲属 车牌 超市 不好 我 不好 感觉 自己 抢 灶 好 没 下单 好不好,80,__label__0 你 你 我 双闪 太口 我 亲属 过来 接你 工院 什么 亲属 车牌 超市 不好 我 不好 感觉 自己 抢 灶 好 没 下单 好不好 师傅 浒山 北 门口 农贸 学院 可是 那个 回去 停车 你 去 阿姨 买点 下车 现在 怎么 安排 我 你 哪北 我 调头 过去 到 小米 店 我 亲属 好 难,__label__1,0.9218622446060181
5000216774189,17754044374662,[喂。@2||诶师傅。@1||诶诶。@2||啊，你尽量给他快点啊。我叼往里十点半。@1||诶。@2||你叫的是交化的车吗？@2||啊啊啊。@1||ｌｌｌ。@2||在北华路啊，呃，呃北华路。@2||还水果的门口有什有么广场南口。@1||ｌ。@2||五九一区门口吗？@2||诶。@2||@1||ｌ。@2||什么国子。@2||哦。@1||啊，知道不知道中国石油吗？大堂东站。这里中国石油吗？@1||哦。@2||啊，就这样。@1||嗯。@2||朝阳哥哥。@2||诶先生昨晚和帅哥走过来走。@2||你得进来吗？@1||要是正常了就都来啊，不堵。@1||行行行，那你不来了，那那那来来来过去。@1||ｌ。@2||ｌ。@2||ｌ。@2||诶，好。@2||嗯，嗯。@1||ｌ。@2||嗯。@1],"[[""喂。诶诶。诶。你叫的是交化的车吗？ｌｌｌ。在北华路啊，呃，呃北华路。ｌ。五九一区门口吗？诶。ｌ。什么国子。哦。嗯。朝阳哥哥。诶先生昨晚和帅哥走过来走。ｌ。ｌ。ｌ。诶，好。ｌ。""]]",__label__0,你 交化 北华路 北华路 时间 门口 什么 国子 朝阳 亲属 先生 昨晚 帅 亲属 过来 好,16,师傅 你 尽量 他 快点 我 叼 往里 时间 点半 你 交化 北华路 北华路 水果 门口 有什有 广场 南口 时间 门口 什么 国子 知道 知道 中国 石油 大堂 东站 这里 中国 石油 这样 朝阳 亲属 先生 昨晚 帅 亲属 过来 你 进来 要是 正常 堵行 你 不来 那来 过去 好,50,__label__0 你 交化 北华路 北华路 时间 门口 什么 国子 朝阳 亲属 先生 昨晚 帅 亲属 过来 好,__label__1,0.9337065815925598
5000224807030,35280188657393,[嗯。@2||你好。@1||诶，你好，我的。@2||老弟啊，你着急吗？我这车车哥哥指派的单我这了脸小，还没到地铁呢。@2||诶，你好，师傅啊。@1||好嘞，要停车场。@1||行行行你到了给我打电话就行。@1||好的。@2||你我只十多分钟能赶趟吗？@2||起床了。@1||您好，我不着急，你给我我就送一包货。@1||诶。@2||我在行行行行，那你搁这等着吧，万一会我我过来玩，我那个给你打电话啊。@2||行好。@1||@2||啊。@1||好，嗯。@1||啊。@2],"[[""嗯。诶，你好，我的。老弟啊，你着急吗？我这车车哥哥指派的单我这了脸小，还没到地铁呢。好的。你我只十多分钟能赶趟吗？诶。我在行行行行，那你搁这等着吧，万一会我我过来玩，我那个给你打电话啊。啊。""]]",__label__0,我 亲属 你 着急 我 这车 亲属 指派 单 我 脸 没到 地铁 好的 你 我 只 时间 多分钟 赶趟 我 行行 你 搁 1会 我 过来 玩 我 那个 给你 打电话,32,我 亲属 你 着急 我 这车 亲属 指派 单 我 脸 没到 地铁 师傅 好 停车场 你 到 我 打电话 就行 好的 你 我 只 时间 多分钟 赶趟 起床 我 着急 你 我 送 包货 我 行行 你 搁 1会 我 过来 玩 我 那个 给你 打电话 行好 好,49,__label__0 我 亲属 你 着急 我 这车 亲属 指派 单 我 脸 没到 地铁 好的 你 我 只 时间 多分钟 赶趟 我 行行 你 搁 1会 我 过来 玩 我 那个 给你 打电话,__label__1,0.9965363144874573
5000228420406,17754062045366,[诶。@1||诶，你好，你在哪里啊？@2||啊。@1||呃，你就在富源门口吗？@2||@1||好好好我那个，我给你喊个车，过去了，我这上有个人没下车了，我再给你打个打个电话给你讲一声。帕萨特去的啊。@2||嗯。@1||好好好好。@1||好好，我在这讲一下歌曲，酒店门口给她。@2||丽水景苑对面。@1||诶，好好好，我知道了车号是五八二一八啊，在往那去了。@2||ｌｌｌ。@1||嗯。@1||五八。@1||五八么吧？这俩好。@1||对对对好好好好的好好。@2||嗯，嗯。@1||诶。@2||诶。@1||ｌ。@1],"[[""ｌ。诶，你好，你在哪里啊？呃，你就在富源门口吗？好好好我那个，我给你喊个车，过去了，我这上有个人没下车了，我再给你打个打个电话给你讲一声。帕萨特去的啊。好好，我在这讲一下歌曲，酒店门口给她。诶，好好好，我知道了车号是五八二一八啊，在往那去了。对对对好好好好的好好。诶。""]]",__label__0,你 在哪里 你 富源 门口 好 我 那个 我 给你 喊个 过去 我 个人 没 下车 我 给你 打个 电话 给你 声 帕萨特 去 好 我 一下 歌曲 酒店 门口 她 好 我 知道 车牌号 去 对 好好 好,39,你 在哪里 你 富源 门口 好 我 那个 我 给你 喊个 过去 我 个人 没 下车 我 给你 打个 电话 给你 声 帕萨特 去 好好 好 我 一下 歌曲 酒店 门口 她 丽水 景苑 对面 好 我 知道 车牌号 去 时间 俩 好 对 好好 好,46,__label__0 你 在哪里 你 富源 门口 好 我 那个 我 给你 喊个 过去 我 个人 没 下车 我 给你 打个 电话 给你 声 帕萨特 去 好 我 一下 歌曲 酒店 门口 她 好 我 知道 车牌号 去 对 好好 好,__label__1,0.9912027716636658
5034439,17754020865722,[@2||喂。@1||啊。@1||诶。@1||ｌ。@1||啊啊啊。@1||九九九四ａ，九九九九栅栏。这了哈。@2||诶诶喂，你啥意思啊？@1||我操国盛饭ｕｋｏｏｋａｉｙ有出租车过来九九九三。@2||喂。@1||ｌ。@1||嗯，嗯，嗯。@1||唉，唉，好麻烦您稍等哈。@2||ｌ。@1||嗯，嗯。@1||你帮我把提给你打个电话，哈哈。@2||嗯，嗯，嗯。@1||ｌ。@1],"[[""九九九四ａ，九九九九栅栏。这了哈。我操国盛饭ｕｋｏｏｋａｉｙ有出租车过来九九九三。唉，唉，好麻烦您稍等哈。你帮我把提给你打个电话，哈哈。""]]",__label__0,车牌号 栅栏 我 操国 盛饭 UKO 英文 缩写 AIY 出租车 过来 时间 好 麻烦 稍等 你 帮 我 提 给你 打个 电话,22,车牌号 栅栏 你 啥意思 我 操国 盛饭 UKO 英文 缩写 AIY 出租车 过来 时间 好 麻烦 稍等 你 帮 我 提 给你 打个 电话,24,__label__0 车牌号 栅栏 我 操国 盛饭 UKO 英文 缩写 AIY 出租车 过来 时间 好 麻烦 稍等 你 帮 我 提 给你 打个 电话,__label__1,0.9954006671905518
5203061,35280169146299,[诶，你好，马上过来了，你等一下啊，有点距离。@2||喂。@1||啊。@1||啊啊啊行行行我就在这个这个这个十里村的这个大门，这里。@1||婆婆婆婆ｐｒｏｅｈｌ。@2||ｌ。@2||啊，好嘞，反正你就走到头就行了，堵车堵着了四小堵堵车的。@2||啊啊啊。@1],"[[""诶，你好，马上过来了，你等一下啊，有点距离。婆婆婆婆ｐｒｏｅｈｌ。ｌ。啊，好嘞，反正你就走到头就行了，堵车堵着了四小堵堵车的。""]]",__label__0,马上 过来 你 一下 有点 距离 婆婆 车牌号 好 反正 你 到头 就行了 堵车 堵 堵车,16,马上 过来 你 一下 有点 距离 我 这个 时间 里村 这个 大门 这里 婆婆 车牌号 好 反正 你 到头 就行了 堵车 堵 堵车,23,__label__0 马上 过来 你 一下 有点 距离 婆婆 车牌号 好 反正 你 到头 就行了 堵车 堵 堵车,__label__1,0.9194211363792419
5244251,35280161994936,[ｌ。@2||ｌｌ喂。@1||为你好东路北门是吧？@2||ｌ。@1||从。@1||嗯，对。@1||啊稍等一下，马上过来啊。@2||嗯，好。@1||就是在那个。@1||啊。@2||万宝过来往，万达过来那边那个门。@1||出发层，四季那个门口是吧？@2||哦，我不太清楚这里，但是这边背面就是红绿灯，旁边那个门。@1||啊，红绿灯，那就走不成路啊还是。@2||啊在哪条路啊？@2||ｌ。@1||就是龙潭路上来，然后到这边的时候，拐弯的时候过来，这个门。@1||右拐弯拐的阳光往北走辅路上来右拐拐弯，那个门口了。@2||嗯，对对，对。@1||啊得。@2||诶，没问呢？路路边等着车牌一六零零啊。@2||ｌｌｌ。@1||@1||车牌是一六零么？@2||嗯，好的，好的，谢谢。@1||嗯。@1],"[[""ｌ。为你好东路北门是吧？啊稍等一下，马上过来啊。啊。出发层，四季那个门口是吧？啊，红绿灯，那就走不成路啊还是。啊在哪条路啊？右拐弯拐的阳光往北走辅路上来右拐拐弯，那个门口了。啊得。诶，没问呢？路路边等着车牌一六零零啊。车牌是一六零么？""]]",__label__0,为 东路 北门 稍等一下 马上 过来 出发 层 季 那个 门口 红绿灯 不成 还是 哪条 右 拐弯 阳光 往北走 辅 路上 来右 拐弯 那个 门口 没 问 路边 车牌号 车牌号,30,为 东路 北门 对 稍等一下 马上 过来 好 就是 那个 万宝 过来 万达 过来 那边 那个 出发 层 季 那个 门口 我 清楚 这里 但是 这边 背面 就是 红绿灯 旁边 那个 红绿灯 不成 还是 哪条 就是 龙潭 路上 到 这边 时候 拐弯 时候 过来 这个 门右 拐弯 阳光 往北走 辅 路上 来右 拐弯 那个 门口 对 没 问 路边 车牌号 车牌号 好的,62,__label__0 为 东路 北门 稍等一下 马上 过来 出发 层 季 那个 门口 红绿灯 不成 还是 哪条 右 拐弯 阳光 往北走 辅 路上 来右 拐弯 那个 门口 没 问 路边 车牌号 车牌号,__label__1,0.9884945750236511
5409694,35280199085055,[@1||你在法院路那里。@2||啊。@1||@2||行。@1||诶师傅道路上过来。@2||小鹿也能过。@1||沙鲁东宝估计，这是大路。@2||嗯呢？到了给您。@1||诶，那那停车停在那接你的走过来正好在准备下来，门口咋的了？@2||ｓｏｈｕ广场。@1||@2||我。@1||滴滴专车等会啊。@1||我给你个电话号码，你给他打吧。@1||呃，奔你去的不是。@2||啊。@1||@2||啊等会，我给你我一会直接在平台上发给你不行了啊。@1||听见六房。@2||就发消息吗？@1||花园板凳也说不准，你别挂电话，直接说吧，我来接你。@2||好好东风东路和哪啊？@1||@2||@1||诶。@2||嗯。@1||@1||啊。@1||诶。@1||@1||啊。@1||嗯。@1||诶。@1||啊。@2||好的啊。@1||@2||嗯。@1||好诶。@1||@1||么八二二。@2||啊三九二九。@1||诶。@1||么八二三九二九。@2||我二零么。@1||一二零么？@2||@2||诶，好。@1||好的。@1||您通话的客户。@2||好辛苦了。@1||ｏｋ，我认识ｏｋ好了啊。嗯。@2||@1||嗯，嗯。@2],"[[""你在法院路那里。诶师傅道路上过来。沙鲁东宝估计，这是大路。诶，那那停车停在那接你的走过来正好在准备下来，门口咋的了？呃，奔你去的不是。听见六房。花园板凳也说不准，你别挂电话，直接说吧，我来接你。诶。啊。么八二二。么八二三九二九。一二零么？您通话的客户。ｏｋ，我认识ｏｋ好了啊。嗯。嗯，嗯。""]]",__label__0,你 法院 那里 师傅 道路 过来 沙鲁 东宝 估计 这是 大路 停车 接你 过来 正好 准备 下来 门口 奔 你 去 不是 听见 房 花园 板凳 说 不准 你别 挂 电话 直接 说 我 接你 时间 车牌号 通话 客户 英文 缩写 我 认识 英文 缩写 好,46,你 法院 那里 师傅 道路 过来 小鹿 沙鲁 东宝 估计 这是 大路 到 停车 接你 过来 正好 准备 下来 门口 SOHU 广场 我滴 专车 我 给你个 电话号码 你 他 打 奔 你 去 不是 我 给你 我 直接 平台 发给你 不行 听见 房 发消息 花园 板凳 说 不准 你别 挂 电话 直接 说 我 东风 东路 好的 好 手机号 好的 通话 客户 好 辛苦 英文 缩写 我 认识 英文 缩写 好,71,__label__0 你 法院 那里 师傅 道路 过来 沙鲁 东宝 估计 这是 大路 停车 接你 过来 正好 准备 下来 门口 奔 你 去 不是 听见 房 花园 板凳 说 不准 你别 挂 电话 直接 说 我 接你 时间 车牌号 通话 客户 英文 缩写 我 认识 英文 缩写 好,__label__1,0.9137794375419617
5597980,17754029142565,[喂。@2||喂。@2||您好。@1||幸福一大街。@1||您拨叫的用户正在通话中ｚｈｏｄｒｉｌｌｒｒａｂｒｅｅｒｒｙｂａｔｉｎｇｎｏｗ。@1||ｌ。@2||诶。@2||您好。@1||幸福一大厅。@1||@2||您拨叫的用户正在通话中回头ｂｒａｘｕａｂｒｅｅｌｌｌｅｖｅｎｅａｓｅｅｌｅｉｏ。@1||啊ａｚａｈｉａｂｒａｂｒａｄａｒｉｎｇｃ。@2||您好。@1||豪庭ｃｌａｌｈ区。@2||幸福像广西。@1||您拨叫的用户正在通话中，ｃａｔｈｙｔｒｉａｌｘｒｒｒｒｒｅｅｌｌｌｌｐａｄｉｏ。@1||@2||@2||ｒｉｎｇｃａｔｈａｉａｂｒａｂｒａｄａｕｈｏ。@2||@1||幸福叫大兴。@1||ｈｏｈｏｍｅｒｉｌｌ。@2||您拨叫的用户正在通话中ｚｈｏｂｒｒｎｘｒｒｒｒｒｅｅｒｒｙｂａｂｉｌ。@1||@2||亲，不要发ｉｇ。@2||小蕊ｃａｆｈｉａｂｒｅａｄｒｉａｌｉｓｅｉｎｇｃｈｏ。@2||ｈ区的ｈｏｌａ。@2||你好点啊。@2||您通话的客户正在使用呼叫保持服务。@2||进博雅ｉｎｇ。@2||小蕊ｈｅｈ。@2_ 喂。@2||我听不到你说话啊。@2||诶你这个怎么不帮我结束啊？你快结束了，我早都下车了。@1||啊。我往外面没事没事，我我还得按你下车的那个那个费用结束。@2||啊，你赶快结束吧。嗯嗯，嗯。@1||@1||嘿嘿嘿。@2],"[[""喂。我听不到你说话啊。啊。我往外面没事没事，我我还得按你下车的那个那个费用结束。嘿嘿嘿。""]_ [""喂。喂。ｌ。诶。啊ａｚａｈｉａｂｒａｂｒａｄａｒｉｎｇｃ。豪庭ｃｌａｌｈ区。ｒｉｎｇｃａｔｈａｉａｂｒａｂｒａｄａｕｈｏ。ｈｏｈｏｍｅｒｉｌｌ。亲，不要发ｉｇ。小蕊ｃａｆｈｉａｂｒｅａｄｒｉａｌｉｓｅｉｎｇｃｈｏ。ｈ区的ｈｏｌａ。你好点啊。您通话的客户正在使用呼叫保持服务。进博雅ｉｎｇ。小蕊ｈｅｈ。""]]",__label__0,我 听 不到 你 说话 我 往外面 没事 我 按 你 下车 那个 费用 结束 AZA 英文 缩写 车牌号 豪庭 CAH 车牌号 亲 不要 发 IG 小蕊 CAF 英文 缩写 车牌号 HOA 通话 客户 正在 使用 呼叫 保持 服务 进 博雅 ING 小蕊 HEH,44,幸福 大街 拨叫 用户 正在 通话 中 车牌号 幸福 大厅 拨叫 用户 正在 通话 中 回头 车牌号 AZA 英文 缩写 车牌号 豪庭 CAH 幸福 像 广西 拨叫 用户 正在 通话 中 车牌号 幸福 大兴 车牌号 拨叫 用户 正在 通话 中 车牌号 亲 不要 发 IG 小蕊 CAF 英文 缩写 车牌号 HOA 通话 客户 正在 使用 呼叫 保持 服务 进 博雅 ING 小蕊 HEH 我 听 不到 你 说话 你 这个 怎么 不帮 我 结束 你 快 结束 我 早 下车 我 往外面 没事 我 按 你 下车 那个 费用 结束 你 赶快 结束,93,__label__0 我 听 不到 你 说话 我 往外面 没事 我 按 你 下车 那个 费用 结束 AZA 英文 缩写 车牌号 豪庭 CAH 车牌号 亲 不要 发 IG 小蕊 CAF 英文 缩写 车牌号 HOA 通话 客户 正在 使用 呼叫 保持 服务 进 博雅 ING 小蕊 HEH,__label__1,0.9912354350090027
5654933,17754048024562,[你好。@1||师傅喂。@1||ｌｌｌｌ喂一们过来了吗？@1||@2||你现在是到哪了？@1||黄色和东发车的。@2||我从一九三三我在和别人有意思了这呢，好堵了，我们车。@2||@1||杨老婆婆。@2||卡过来。@2||嗯，好行，我们等着吧，嗯，好好好拜拜。@1||你好，滴滴的。@2||社区这破老婆婆家。@2_ 喂，你好哦，我看到看到你了，看到你了。@1||好的。@1||左边左边。@1||我我。@2||超市那里没错吧。@1],"[[""我我。""]_ [""ｃ区四号楼段，晚上一直往外跑，狼四十困难，区。黄色和东发车的。我从一九三三我在和别人有意思了这呢，好堵了，我们车。杨老婆婆。卡过来。你好，滴滴的。社区这破老婆婆家。""]]",__label__0,我 C 号楼 段 晚上 直往 外 跑 狼 时间 困难 黄色 发车 我 时间 我 别人 有意思 好 堵 我们 杨 亲属 婆卡 过来 社区 这破 亲属 婆家,29,师傅 过来 你 现在 到 黄色 发车 我 时间 我 别人 有意思 好 堵 我们 杨 亲属 婆卡 过来 好行 我们 好 社区 这破 亲属 婆家 我 看到 你 看到 你 好的 左边 我 超市 那里 没错,37,__label__0 我 C 号楼 段 晚上 直往 外 跑 狼 时间 困难 黄色 发车 我 时间 我 别人 有意思 好 堵 我们 杨 亲属 婆卡 过来 社区 这破 亲属 婆家,__label__1,0.9164168834686279
5725828,35280192959289,[对过过完了。@2||喂。@2||没问题诶。@1||不是走不了我。@2||诶姐妹。@2||诶诶诶。@1||我我给他送到地方了，你付款呢？@2||好。@1||不用不用，你说。@2||啊，对。@1||啊三十五块钱我车跑哪去了？@2||嗯。@1||三六。@2||啊行知道。@1||三十五啊。@2||啊，行。@1||@2||嗯，好嘞，好嘞。@1||那就让她辅路车库车走，她不了啊。@2||ｌ。@1||没事，那你就不啊。那你有联想导航了，没有，没有找不回了，那我给你发过去，你付吗？@2||ｌ。@1||嗯。@1||ｌ。@1||嗯，好嘞，好嘞。@1],"[[""对过过完了。喂。不是走不了我。诶姐妹。我我给他送到地方了，你付款呢？不用不用，你说。啊三十五块钱我车跑哪去了？三六。三十五啊。那就让她辅路车库车走，她不了啊。没事，那你就不啊。那你有联想导航了，没有，没有找不回了，那我给你发过去，你付吗？""]]",__label__0,对过 不是 不了 我 亲属 我 他 送到 地方 你 付款 不用 你 说 时间 块钱 我车 跑 去 时间 就让 她 辅路车 库车 她 不了 没事 你 你 联想 导航 没有 找 回 我 给你 发 过去 你付,39,对过 没问题 不是 不了 我 亲属 我 他 送到 地方 你 付款 好 不用 你 说 对 时间 块钱 我车 跑 去 时间 知道 时间 好 就让 她 辅路车 库车 她 不了 没事 你 你 联想 导航 没有 找 回 我 给你 发 过去 你付 好,46,__label__0 对过 不是 不了 我 亲属 我 他 送到 地方 你 付款 不用 你 说 时间 块钱 我车 跑 去 时间 就让 她 辅路车 库车 她 不了 没事 你 你 联想 导航 没有 找 回 我 给你 发 过去 你付,__label__1,0.9453520774841309
5728183,35280177947765,[你好。@1||您给我打的电话正在通话中，我是寄主的车，能注意您有什么事可以先跟我说，我帮您转达。@1||您好。@2||幸福要大几。@2||您拨叫的用户正在通话中，ｃａｔｈｙ吾ｘｉａｂｒｅｅｒｒｙｔｈｅｒｉｏ。@2||您好。@2||幸福要大几。@2||好的，请问还有需要我转达的吗？@1||您拨叫的用户正在通话中ｐｌｅａｓｅｈｏｌｄｏｎｕｓｅｒａｂｒｅｅｌｌｅｖｅｎｅａｇｌｅｌ。@2||您好。@2||幸福叫大鸡。@2||好的，我会提醒他的还有要补充的吗？@1||@2||您好。@2||幸福叫大鸡。@2||放心吧，我就去下来了，等下会转告他拜拜了。@1||您拨叫的用户正在通话中福ｈｏｐｒａｌｉｓｅｌｌ。@2],"[[""ｌ。您好。幸福要大几。您拨叫的用户正在通话中，ｃａｔｈｙ吾ｘｉａｂｒｅｅｒｒｙｔｈｅｒｉｏ。您好。幸福要大几。您拨叫的用户正在通话中ｐｌｅａｓｅｈｏｌｄｏｎｕｓｅｒａｂｒｅｅｌｌｅｖｅｎｅａｇｌｅｌ。您好。幸福叫大鸡。您好。幸福叫大鸡。您拨叫的用户正在通话中福ｈｏｐｒａｌｉｓｅｌｌ。""]]",__label__0,幸福 大 几 拨叫 用户 正在 通话 中 车牌号 吾 车牌号 幸福 大 几 拨叫 用户 正在 通话 中 车牌号 幸福 叫大鸡 拨叫 用户 正在 通话 中福 车牌号,28,我 打 电话 正在 通话 中 我 寄主 车能 注意 什么事 可以 我 说 我 帮 转达 幸福 大 几 拨叫 用户 正在 通话 中 车牌号 吾 车牌号 幸福 大 几 好的 请问 还有 需要 我 转达 拨叫 用户 正在 通话 中 车牌号 幸福 叫大鸡 好的 我会 提醒 他 还有 补充 幸福 叫大鸡 放心 我 去 下来 下会 转告 他 拨叫 用户 正在 通话 中福 车牌号,66,__label__0 幸福 大 几 拨叫 用户 正在 通话 中 车牌号 吾 车牌号 幸福 大 几 拨叫 用户 正在 通话 中 车牌号 幸福 叫大鸡 拨叫 用户 正在 通话 中福 车牌号,__label__1,1.0000056028366089
5866750,17754062105220,[喂，你好大姐，我在三子的朋友那边呢？我的眼睛过。@2||ｌ。@1||师傅。@1||你也来吧，在哪？@1||懒羊羊楼楼知不知道大概过来接你可能有朝阳路十块钱哦。@2||诶呀。@1||没咋没人特别别别动。前面那楼村路口。@1||安德。@2||啊。@2||这大姐给包。@2||ｌ。@1||嗯，那应该。@1||好的好我我马上就打电话啊。@2||啊。@1],"[[""喂，你好大姐，我在三子的朋友那边呢？我的眼睛过。懒羊羊楼楼知不知道大概过来接你可能有朝阳路十块钱哦。安德。啊。这大姐给包。好的好我我马上就打电话啊。""]]",__label__0,大 亲属 我 子 亲属 那边 我 眼睛 过懒 羊楼 知不知道 大概 过来 接你 可能 朝阳路 时间 块钱 安德 这大 亲属 包 好的 好 我 马上 打电话,27,大 亲属 我 子 亲属 那边 我 眼睛 师傅 你 懒羊楼 知不知道 大概 过来 接你 可能 朝阳路 时间 块钱 没 没人 特别 动 前面 那楼 村 路口 安德 这大 亲属 包 应该 好的 好 我 马上 打电话,37,__label__0 大 亲属 我 子 亲属 那边 我 眼睛 过懒 羊楼 知不知道 大概 过来 接你 可能 朝阳路 时间 块钱 安德 这大 亲属 包 好的 好 我 马上 打电话,__label__1,0.9872015714645386
5867704,35280191738232,[喂，你好。@1||喂。喂，哥们。@2||啊。我我在那个停车场那块呢？你赶赶紧过来吧。@1||行。@2||啊马上马上就进停车场啊。@2||啊，好嘞，好嘞。@1||嗯，好。@2||好嘞。@1_ ｌ。@2||喂，你好。@1||喂，您好，您那个位置。@2||进不去。@2||啊。@1||您那个位置，那服城那点您往那个新华书店那边走吧。行吧，停车场那。@2||这下雨了，走不过去。@1||您那个。@2||古城。@2||富城丽桥街那个鼓楼楼那条街进不去，不到远着呢。@2||诶。@1||那我这会那我，那我那我也走不过去。约这边下雨呢？@1||ｌｌｌ。@1||师傅，您往您往北稍微走一点就行啊，就那个。@2||就那个新华书店。@2||啊行我看。@1||往鼓楼那个方向上坡坡看不到这我上那个停车场里边。@2||因为那个那大厅不进不去啊。@2||啊，行。@1||@1||啊，行。@2||ｌ。@1],"[[""喂。喂，哥们。行。啊马上马上就进停车场啊。嗯，好。""]_ [""ｌ。喂，您好，您那个位置。进不去。您那个位置，那服城那点您往那个新华书店那边走吧。行吧，停车场那。您那个。古城。富城丽桥街那个鼓楼楼那条街进不去，不到远着呢。师傅，您往您往北稍微走一点就行啊，就那个。就那个新华书店。往鼓楼那个方向上坡坡看不到这我上那个停车场里边。因为那个那大厅不进不去啊。啊，行。""]]",__label__0,亲属 马上 进 停车场 好 那个 位置 进不去 那个 位置 服城 那点 那个 新华书店 那边 停车场 那个 古城 富城丽桥 街 那个 鼓楼 那条 街 进不去 不到 远 师傅 往北 稍微 那个 新华书店 鼓楼 那个 方向 上坡 看不到 我 那个 停车场 里边 因为 那个 大厅 进不去,45,亲属 我 那个 停车场 那块 你 赶紧 过来 马上 进 停车场 好 好 那个 位置 进不去 那个 位置 服城 那点 那个 新华书店 那边 停车场 下雨 走不过去 那个 古城 富城丽桥 街 那个 鼓楼 那条 街 进不去 不到 远 我 这会 我 走不过去 约 这边 下雨 师傅 往北 稍微 那个 新华书店 我 看往 鼓楼 那个 方向 上坡 看不到 我 那个 停车场 里边 因为 那个 大厅 进不去,64,__label__0 亲属 马上 进 停车场 好 那个 位置 进不去 那个 位置 服城 那点 那个 新华书店 那边 停车场 那个 古城 富城丽桥 街 那个 鼓楼 那条 街 进不去 不到 远 师傅 往北 稍微 那个 新华书店 鼓楼 那个 方向 上坡 看不到 我 那个 停车场 里边 因为 那个 大厅 进不去,__label__1,0.9190773367881775
